State,Product,District,LGD Code,Category,Sector,GI Status,Department
Odisha,Handicrafts (Palm Leaf Engraving),Khurda,362,Others,Handicraft,No,DC Handicraft
Odisha,Cashew,Koraput,363,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Millets,Malkangiri,364,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Tribal Jewellery,Malkangiri,364,Secondary,Handicraft,No,DC Handicraft
Odisha,Turmeric,Malkangiri,364,Tertiary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Processed Fish,Malkangiri,364,Others,Marine,No,Department of fisheries
Odisha,Rice,Mayurbhanj,365,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Maize,Nabarangpur,366,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Brass and Bell Metal,Nayagarh,367,Primary,Handicraft,No,DC Handicraft
Odisha,Cotton,Nuapada,368,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Onion,Nuapada,368,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Orissa Pattachitra,Puri,369,Primary,Handicraft,Yes,DC Handicraft
Odisha,Marine Products,Puri,369,Secondary,Marine,No,Department of fisheries
Odisha,Cotton,Rayagada,370,Primary,Textile,No,Ministry of Textile
Odisha,Tamarind,Rayagada,370,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Sambalpuri Bandha Saree,Sambalpur,371,Primary,Handloom,NO ,DC Handicraft
Odisha,Sambalpuri Fabric Jewellery,Sambalpur,371,Tertiary,Handicraft,NO ,DC Handloom
Odisha,Chilly,Sambalpur,371,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Odisha,Bomkai Saree & Fabrics,Sonepur (Subarnapur),372,Primary,Textile,Yes,Ministry of Textile
Odisha,Bamboo Craft,Sundergarh,373,Primary,Handicraft,NO ,DC Handicraft
Puducherry,Chemicals and Allied Products,Karaikal,598,Primary,Others,No,Department of Chemicals and Petrochemicals
Puducherry,Coir Products,Mahe,599,Primary,Handicraft,No,DC Handicraft
Puducherry,Pharmaceutical and Allied Products,Puducherry,600,Primary,Others,No,Department of Pharmaceuticals
Puducherry,Fisheries and Allied Products,Yanam,601,Primary,Marine,No,Department of fisheries
Punjab,Embroidery,Amritsar,27,Primary,Handloom,No,DC Handloom
Punjab,Tourism,Amritsar,27,Secondary,Others,No,Ministry of Tourism
Punjab,Achar-Muraba,Amritsar,27,Tertiary,Food Processing,No,Ministry of Food Processing
Punjab,Textile-Towels,Barnala,605,Primary,Textile,No,Ministry of Textile
Punjab,Poultry Meat & Chicken,Barnala,605,Secondary,Food Processing,No,Ministry of Food Processing
Punjab,Citrus Fruits (Kinnow),Bathinda,28,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Honey,Bathinda,28,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Cotton Yarn,Bathinda,28,Tertiary,Textile,No,Ministry of Textile
Punjab,Basmati (Rice),Faridkot,29,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Punjab,Agriculture Implements,Faridkot,29,Secondary,Manufacturing,No,MSME
Punjab,Forged Items,Fatehgarh Sahib,30,Primary,Manufacturing,No,MSME
Punjab,Machine parts/ Rolling Mill Machinery,Fatehgarh Sahib,30,Secondary,Manufacturing,No,MSME
Punjab,Citrus Fruits (Kinnow),Fazilka,651,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Basmati (Rice),Fazilka,651,Secondary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Punjab,Basmati (Rice),Ferozepur,31,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Punjab,Chillies,Ferozepur,31,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Foundry Cluster,Gurdaspur,32,Primary,Manufacturing,No,MSME
Punjab,Jaggery,Gurdaspur,32,Secondary,Food Processing,No,Ministry of Food Processing
Punjab,Tractor & parts,Hoshiarpur,33,Primary,Manufacturing,No,MSME
Punjab,Plywood/ Wood Inlay Products,Hoshiarpur,33,Secondary,Handicraft,No,DC Handicraft
Punjab,Sports Goods,Jalandhar,34,Primary,Manufacturing,No,MSME
Punjab,Hand Tools,Jalandhar,34,Secondary,Manufacturing,No,MSME
Punjab,Honey,Jalandhar,34,Tertiary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Leather,Jalandhar,34,Others,Handicraft,No,DC Handicraft
Punjab,Diesel engine and Auto Parts,Kapurthala,35,Primary,Manufacturing,No,MSME
Punjab,Readymade Garments,Ludhiana,36,Primary,Textile,No,Ministry of Textile
Punjab,Engineering Goods,Ludhiana,36,Secondary,Manufacturing,No,MSME
Punjab,Metal Casting,Malerkotla,737,Primary,Manufacturing,No,MSME
Punjab,Embroidery,Malerkotla,737,Secondary,Handloom,No,DC Handloom
Punjab,Cotton Yarn,Mansa,37,Primary,Textile,No,Ministry of Textile
Punjab,Agriculture Implements,Mansa,37,Secondary,Manufacturing,No,MSME
Punjab,Agriculture Implements,Moga,38,Primary,Manufacturing,No,MSME
Punjab,Litchi,Pathankot,662,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Phulkari,Patiala,41,Primary,Handloom,Yes,DC Handloom
Punjab,Maize,Rupnagar,42,Others,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Punjab,Agriculture Implements,Rupnagar,42,Secondary ,Manufacturing,No,MSME
Punjab,Engineering Goods,Sahibzada Ajit Singh Nagar/Mohali,608,Primary,Manufacturing,No,MSME
Punjab,Sculptures,Sahibzada Ajit Singh Nagar/Mohali,608,Secondary,Handicraft,No,DC Handicraft
Punjab,Pharmaceuticals/ Medical Equipment,Sahibzada Ajit Singh Nagar/Mohali,608,Tertiary,Manufacturing,No,MSME
Punjab,Vegetable Oil,Sangrur,43,Primary,Food Processing,No,Ministry of Food Processing
Punjab,Jaggery,Shahid Bhagat Singh Nagar (Nawanshahar),40,Primary,Food Processing,No,Ministry of Food Processing
Punjab,Agriculture Implements,Sri Muktsar Sahib,39,Primary,Manufacturing,No,MSME
Punjab,Basmati (Rice),Tarn Taran,609,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Punjab,Milk,Tarn Taran,609,Secondary,Dairy,No,"Ministry of Fisheries, Animal Husbandry and Dairying"
Punjab,Pears,Tarn Taran,609,Tertiary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Rajasthan,Granite and Marble Products,Ajmer,86,Primary,Manufacturing,No,MSME
Rajasthan,Automobile Parts,Alwar,87,Primary,Manufacturing,No,MSME
Rajasthan,Textile Products,Balotra,775,Primary,Textile,No ,Ministry of Textile
Rajasthan,Marble Products,Banswara,88,Primary,Manufacturing,NO ,MSME
Rajasthan,Garlic Products,Baran,89,Primary,Agriculture,no ,Ministry of Agriculture & Farmers' Welfare
Rajasthan,Kasheedakari,Barmer,90,Primary,Handloom,No,DC Handloom
NULL,NULL,NULL,000,NULL,NULL,NO,NULL
Rajasthan,Agro based Products ,Bharatpur,91,Primary,Food Processing,No,Ministry of Food Processing
Rajasthan,Textile Products,Bhilwara,92,Primary,Textile,No,Ministry of Textile
Rajasthan,Bikaneri  Namkeen ,Bikaner,93,Primary,Food Processing,Yes,Ministry of Food Processing
Rajasthan,Rice,Bundi,94,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Rajasthan,Granite and Marble Products,Chittorgarh,95,Primary,Manufacturing,No,MSME
Rajasthan,Wood Products,Churu,96,Primary,Manufacturing,No,MSME
Rajasthan,Stone Product ,Dausa,97,Primary,Manufacturing,No,MSME
Rajasthan, Marble & Granite?roducts,Deedwana-Kuchaman,768,Primary,Manufacturing,Yes,MSME
NULL,NULL,NULL,000,NULL,NULL,NO,NULL
Rajasthan,Stone based products ,Dholpur,98,Primary,Manufacturing,No,"Ministry of Fisheries, Animal Husbandry and Dairying"
Rajasthan,Granite Products,Dungarpur,99,Primary,Manufacturing,No,MSME
Rajasthan,Agro Based Products ,Hanumangarh,101,Primary,Agriculture,NO ,Ministry of Agriculture & Farmers' Welfare
Rajasthan,Gems & Jewellery,Jaipur,102,Primary,Manufacturing,No,MSME
Rajasthan,Yellow Stone Products,Jaisalmer,103,Primary,Manufacturing,No,MSME
Rajasthan,Granite Products,Jalore,104,Primary,Manufacturing,No,MSME
Rajasthan,Kota Stone Products,Jhalawar,105,Primary,Manufacturing,No,Department of Industries
Rajasthan,Wooden Handicraft Products,Jhunjhunu,106,Primary,Handicraft,No,DC Handicraft
Rajasthan,Wooden Furniture Products,Jodhpur,107,Primary,Handicraft,No,DC Handicraft
Rajasthan,Sandstone products ,Karauli,108,Primary,Manufacturing,No,MSME
Rajasthan,Automobiles Parts ,Khairthal-Tijara,770,Primary,Manufacturing,No ,Minstry of Heavy Industries 
Rajasthan,Kota Doria,Kota,109,Primary,Handloom,Yes,DC Handloom
Rajasthan,Automobiles Parts ,Kotputli-Behror,782,Primary,Manufacturing,NO ,Minstry of Heavy Industries 
Rajasthan,Pan Meethi and Spices processing ,Nagaur,110,Primary,Food Processing,no ,Ministry of Food Processing
Rajasthan,Textile Products,Pali,111,Primary,textile ,no ,Ministry of Textile
Rajasthan,Sonamukhi Products,Phalodi,772,Primary,Food Processing,No ,Ministry of Food Processing
Rajasthan,Thewa Jewellery,Pratapgarh,629,Primary,Handicraft,Yes,DC Handicraft
Rajasthan,Granite and Marble Products,Rajsamand,112,Primary,Manufacturing,No ,Department of geology
Rajasthan,Quartz,Salumber,777,Primary,Manufacturing,No ,Department of Industries
Rajasthan,Marble Products ,Sawai Madhopur,113,Primary,Manufacturing,No,Department of Industries
Rajasthan,Wooden Furniture Products,Sikar,114,Primary,Handicraft,No,DC Handicraft
Rajasthan,Marble Products ,Sirohi,115,Primary,handicraft,No,DC Handicraft
Rajasthan,Mustard Oil ,Sri Ganganagar,100,Primary,Food Processing,NO ,Ministry of Food Processing
Rajasthan,Stale stone tiles,Tonk,116,Primary,Manufacturing,No,MSME
Rajasthan,Marble and Granite products ,Udaipur,117,Primary,Manufacturing,No,MSME
Sikkim,Tourism,East Sikkim (Gangtok),225,Primary,Others,No,Ministry of Tourism
Sikkim,Pharma related,East Sikkim (Gangtok),225,Secondary,Others,No,Department of Pharmaceuticals
Sikkim,Handloom and Handicraft,East Sikkim (Gangtok),225,Tertiary,Handicraft,No,DC Handicraft
Sikkim,Buck Wheat,North Sikkim (Mangan),226,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Sikkim,Orange,North Sikkim (Mangan),226,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Sikkim,Sikkim Large Cardamom,North Sikkim (Mangan),226,Tertiary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,North Sikkim (Mangan),226,Others,Handloom,No,DC Handloom
Sikkim,Floriculture,Pakyong,741,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Sikkim,Sikkim Large Cardamom,Pakyong,741,Secondary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Dalle Khursani,Pakyong,741,Tertiary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,Pakyong,741,Others,Handloom,No,DC Handloom
Sikkim,Sikkim Large Cardamom,Soreng,742,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Animal Husbandry related products,Soreng,742,Secondary,Food Processing,No,Ministry of Food Processing
Sikkim,Dalle Khursani,Soreng,742,Tertiary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,Soreng,742,Others,Handloom,No,DC Handloom
Sikkim,Tea,South Sikkim (Namchi),227,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Sikkim,Dalle Khursani,South Sikkim (Namchi),227,Secondary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,South Sikkim (Namchi),227,Tertiary,Handloom,No,DC Handloom
Sikkim,Tourism,West Sikkim (Geyzing),228,Primary,Others,No,Ministry of Tourism
Sikkim,Trout Fishing,West Sikkim (Geyzing),228,Secondary,Marine,No,Department of fisheries
Sikkim,Handloom and Handicraft,West Sikkim (Geyzing),228,Tertiary,Handloom,No,DC Handloom
Tamil Nadu,Cashew Processing,Ariyalur,610,Primary,Food Processing,No,Ministry of Food Processing
Tamil Nadu,Automobile products,Chengalpattu,730,Primary,Manufacturing,No,MSME
Tamil Nadu,Engineering and Auto components,Chennai,568,Primary,Manufacturing,No,MSME
Tamil Nadu,Motor Pumps,Coimbatore,569,Primary,Manufacturing,No,MSME
Tamil Nadu,Cashew Nuts,Cuddalore,570,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Ready Made Garments,Dharmapuri,571,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Auto Components,Dharampuri,571,Secondary,Manufacturing,No,MSME
Tamil Nadu,Coir Pith Blocks,Dindigul,572,Primary,Manufacturing,No,MSME
Tamil Nadu,Garlic,Dindigul,572,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Dindigul Locks,Dindigul,572,Tertiary,Manufacturing,Yes,MSME
Tamil Nadu,Handloom and Powerloom products,Erode,573,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Turmeric,Erode,573,Secondary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Readymade Fabric,Erode,573,Tertiary,Textile,No,Ministry of Textile
Tamil Nadu,Food products - Rice,Kallakurichi,729,Primary,Food Processing,No,Ministry of Food Processing
Tamil Nadu,Textiles and Garments,Kancheepuram,574,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Kancheepuram Silk,Kancheepuram,574,Secondary,Handloom,Yes,DC Handloom
Tamil Nadu,Cashew,Kanyakumari,575,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Textiles - Home Made Ups,Karur,576,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Mango Processing,Krishnagiri,577,Primary,Food Processing,No,Ministry of Food Processing
Tamil Nadu,Ready Made Garments,Madurai,578,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Rice,Mayiladuthurai,735,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Coconut,Mayiladuthurai,735,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Marine food,Nagapattinam,579,Primary,Marine,UNKNOWN, safety
Tamil Nadu,Nilgiri Tea (Orthodox),Nilgiris,587,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Handicraft Products,Perambalur,581,Secondary,Handicraft,No,DC Handicraft
Tamil Nadu,Maize,Perambalur,581,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Engineering Products,Pudukkottai,582,Primary,Manufacturing,No,MSME
Tamil Nadu,Cashew,Pudukkottai,582,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Marine Foods,Ramnad (Ramanathapuram),583,Primary,Marine,No,Department of fisheries
Tamil Nadu,Dry Fish,Ramnad (Ramanathapuram),583,Secondary,Marine,No,Department of fisheries
Tamil Nadu,Leather Products,Ranipet,731,Primary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Silver Jewellery,Salem,584,Primary,Handicraft,No,DC Handicraft
Tamil Nadu,Salem Silk,Salem,584,Secondary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Coir Products,Sivagangai,585,Primary,Handicraft,No,DC Handicraft
Tamil Nadu,Gherjubs (Miniature Cucumber),Sivagangai,585,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Coir pith block,Tenkasi,733,Primary,Handicraft,No,DC Handicraft
Tamil Nadu,Coconut,Thanjavur,586,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Handicraft & handloom,Thanjavur,586,Secondary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Textile Made ups,Theni,588,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Banana,Theni,588,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Engineering and Auto components,Thiruvallur,589,Primary,Manufacturing,No,MSME
Tamil Nadu,Engineering Tools and Electronics,Thiruvallur,589,Secondary,Manufacturing,No,MSME
Tamil Nadu,Agricultural Products,Thiruvarur,590,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Engineering Products,Tiruchi (Thiruchirappalli),591,Primary,Manufacturing,No,MSME
Tamil Nadu,Leather Products,Tiruchi (Thiruchirappalli),591,Secondary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Readymade Garments,Tirunelveli,592,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Leather products,Tirupathur,732,Primary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Hosiery Garments,Tiruppur,634,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Edible Oil,Tiruvannamalai,593,Primary,Food Processing,No,Ministry of Food Processing
Tamil Nadu,Marine Foods,Tuticorin (Thoothukudi),594,Primary,Marine,No,Department of fisheries
Tamil Nadu,Leather Products,Vellore,595,Primary,Handicraft,Yes,DC Handicraft
Tamil Nadu,Rice,Villupuram,596,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tamil Nadu,Gauze Cloth,Virudhunagar,597,Primary,Textile,No,Ministry of Textile
Tamil Nadu,Sivakasi Crackers,Virudhunagar,597,Secondary,Manufacturing,No,MSME
Telangana,Cotton Bales,Adilabad,501,Primary,Textile,No,Ministry of Textile
Telangana,Chillies,Bhadradri Kothagudem,690,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Studded gold jewllery,Hyderabad,507,Primary,Manufacturing,No,MSME
Telangana,Mango,Jagtial,681,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Brass Artifacts,Jangaon,689,Primary,Handicraft,No,DC Handicrafts
Telangana,Chillies,Jayashanker Bhupalpally,687,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Nuts - Groundnut,Jogulamba Gadwal,695,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Soyabean,Kamareddy,685,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Granites,Karimnagar,508,Primary,Manufacturing,No,MSME
Telangana,Silverfiligree,Karimnager,508,Secondary,Handicraft,Yes,DC Handicraft
Telangana,Chillies,Khammam,509,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Granite,Khammam,509,Secondary,Manufacturing,No,MSME
Telangana,Millets,Kumaram Bheem Asifabad,699,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Mango (Banaganapalle),Mahabubnager,512,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Telangana,Mango,Mancherial,684,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Tomato processed products,Medak,513,Primary,Food Processing,No,Ministry of Food Processing
Telangana,Pharmaceuticals & Biotech Products,Medchal-Malkajgiri,700,Primary,Manufacturing,No,MSME
Telangana,Chillies,Mhabubabad,688,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Chilli,Mulugu,720,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Banaganapalle Mangoes,Nagarkurnool,694,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Cotton,Nalgonda,514,Primary,Textile,No,Ministry of Textile
Telangana,Narayanpet Handloom Sarees,Narayanpet,721,Primary,Textile,Yes,Ministry of Textile
Telangana,Custard Apple (Pulp),Narayanpet,721,Secondary,Food Processing,No,Ministry of Food Processing
Telangana,Cotton Bales,Nirmal,680,Primary,Textile,No,Ministry of Textile
Telangana,Turmeric,Nizamabad,516,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Rice based products,Peddapalli,682,Primary,Food Processing,No,Ministry of Food Processing
Telangana,Fisheries,Rajanna Sircilla,683,Primary,Marine,No,Department of fisheries
Telangana,Biscuits & Confectionery,Ranga Reddy,518,Primary,Food Processing,No,Ministry of Food Processing
Telangana,Engineering Products,Sangareddy,691,Primary,Manufacturing,No,MSME
Telangana,Siddipet Gollabama,Siddipet,692,Primary,Handloom,Yes,DC Handloom
Telangana,Cheriyal Paintings,Siddipet,692,Secondary,Handicraft,Yes,DC Handicraft
Telangana,Cement,Suryapet,696,Primary,Manufacturing,No,MSME
Telangana,Fullers Earth/Betonitte granules and powder,Vikarabad,698,Primary,Manufacturing,No,MSME
Telangana,Nuts - Groundnut,Wanaparthy,693,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Telangana,Warangal Durries,Warangal Rural,522,Primary,Handicraft,Yes,DC Handicraft
Telangana,Granite Slabs,Warangal Urban (Hanumakonda),522,Primary,Manufacturing,No,MSME
Telangana,Pochampalli Ikat,Yadadri Bhuvanagiri,697,Primary,Handloom,No,DC Handloom
Tripura,Queen Pineapple and Pineapple Based Products,Dhalai,269,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Tripura,Risha ,Gomati,654,Primary,Handloom,Yes,DC Handloom
Tripura,Matabari Pera,Gomati,654,Secondary,Food Processing,Yes,Ministry of Food Processing
Tripura,Scented Rice ,Khowai,652,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tripura,Oil - Agar,North Tripura,270,Primary,Food Processing,No,Ministry of Food Processing
Tripura,Tripura Silk,Sepahijala,653,Primary,Textile,no ,Ministry of Textiles
Tripura,Wood and Bamboo based Handicraft Items,Sepahijala,653,Secondary,Handicraft,no,DC Handicraft
Tripura,Cashew Nut,South Tripura,271,Primary,Agriculture,yes ,Ministry of Agriculture & Farmers' Welfare
Tripura,Tea ,Unakoti,655,Primary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Tripura,Bamboo based products,West Tripura,272,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Leather Products,Agra,118,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Handicrafts- Stone & Marble,Agra,118,Secondary,Handicraft,No,DC Handicraft
Uttar Pradesh,Lock & Hardware ,Aligarh,119,Primary,Manufacturing,Yes,MSME
Uttar Pradesh,Metal Handicraft,Aligarh,119,Secondary,Handicraft,no ,DC Handicraft
Uttar Pradesh,Textiles,Ambedkar Nagar,121,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Moonj products,Amethi,640,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Food Processing,Amethi,640,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Musical Instruments (Dholak),Amroha,154,Primary,Manufacturing,Yes,MSME
Uttar Pradesh,Readymade Garments,Amroha,154,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Milk Processing (Desi Ghee) and Milk Products,Auraiya,122,Primary,Dairy,No,"Ministry of Fisheries, Animal Husbandry and Dairying"
Uttar Pradesh,Jaggery,Ayodhya (Faizabad),140,Primary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Black Pottery,Azamgarh,123,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Textile Products (Reshmi Sari),Azamgarh,123,Secondary,Handloom,No,DC Handloom
Uttar Pradesh,Home Decorative Goods,Baghpat,124,Primary,Manufacturing,Yes,MSME
Uttar Pradesh,Wheat Stalk Handicrafts,Bahraich,125,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Food Processing,Bahraich,125,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Bindi (Tikuli),Ballia,126,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Food Processing (Pulses),Balrampur,127,Primary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Shazar Stone Craft,Banda,128,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Handloom Products and Textile Products,Barabanki,129,Primary,Textile,Yes,Ministry of Textile
Uttar Pradesh,Zari and Zardozi,Bareilly,130,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Bamboo Products,Bareilly,130,Secondary,Handicraft,Yes,DC Handicrafts
Uttar Pradesh,Goldsmith Industry,Bareilly,130,Tertiary,Handicraft,No,DC Handicraft
Uttar Pradesh,Wooden Crafts,Basti,131,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Vinegar Products,Basti,131,Secondary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Handmade carpet of Bhadohi,Bhadohi,179,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Wooden Crafts,Bijnor,132,Primary,Handicraft,Yes,DC handicraft
Uttar Pradesh,Zari and Zardozi,Budaun,133,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Ceramic Product,Bulandshahar,134,Primary,Handicraft,Yes,DC handicraft
Uttar Pradesh,Zari-Zardozi,Chandauli,135,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Black Rice,Chandauli,135,Secondary,Agriculture,No,Ministry of Agriculture & Farmers' Welfare
Uttar Pradesh,Wooden Toys and Wood Art Products,Chitrakoot,136,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,"Decorative Products, ",Deoria,137,Primary,Handicraft,No,DC Handicraft
Uttar Pradesh,Embroidery and Weaving (Knitting) Products,Deoria,137,Secondary,handlooms,No,DC Handloom
Uttar Pradesh,Readymade Garments,Deoria,137,Tertiary,Textile,No,Ministry of Textile
Uttar Pradesh,"Ankle Bells (Ghungroo), Bells and Brass Products",Etah,138,Primary,Handicraft,No,DC handicraft
Uttar Pradesh,Textile Products and Tailoring and Garment Embroidery,Etawah,139,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Farrukhabad Prints,Farrukhabad,141,Primary,Textile,Yes,Ministry of Textile
Uttar Pradesh,Zari Zardozi,Farrukhabad,141,Secondary,Handicraft,No,DC Handicraft
Uttar Pradesh,Bedsheets,Fatehpur,142,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Iron Fabrication Work,Fatehpur,142,Secondary,Manufacturing,No,MSME
Uttar Pradesh,Firozabad Glass,Firozabad,143,Primary,Manufacturing,Yes,MSME
Uttar Pradesh,Readymade Garments,Gautam Buddh Nagar,144,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Engineering goods,Ghaziabad,145,Primary,Manufacturing,No,MSME
Uttar Pradesh,Ghazipur Wall Hangings,Ghazipur,146,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Food Processing (Pulses),Gonda,147,Primary,Food Processing,No,Ministry of Food Processing
Uttar Pradesh,Gorakhpur Terracotta,Gorakhpur,148,Primary,Handicraft,Yes,DC Handicraft
Uttar Pradesh,Readymade Garments,Gorakhpur,148,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Shoes,Hamirpur,149,Primary,Manufacturing,No,MSME
Uttar Pradesh,Home Decorative Goods,Hapur,661,Primary,Textile,No,Ministry of Textile
Uttar Pradesh,Handloom,Hardoi,150,Primary,Handloom,No,DC Handloom
Uttar Pradesh,Hing (Asafoetida),Hathras,163,Primary,Agriculture,Yes,Ministry of Agriculture & Farmers' Welfare
Uttar Pradesh,Ready Made Garments,Hathras,163,Secondary,Textile,No,Ministry of Textile
Uttar Pradesh,Handmade Paper Art,Jalaun,151,Primary,Handicraft,Yes,DC Handicraft
